app/out/app.elf:1a005496 00000042 t SSP_Read2BFifo
app/out/app.elf:1a0054d8 00000040 t SSP_Read1BFifo
app/out/app.elf:1a005518 00000014 t Chip_SSP_GetClockIndex
app/out/app.elf:1a00552c 00000018 t Chip_SSP_GetPeriphClockIndex
app/out/app.elf:100000a0 00000038 d i2c
app/out/app.elf:100000dc 00000060 d impure_data
app/out/app.elf:1a006ef0 b __init_array_end
app/out/app.elf:1a006ef0 b __preinit_array_end
app/out/app.elf:1a006ef0 b __init_array_start
app/out/app.elf:1a006ef0 b __preinit_array_start
app/out/app.elf:1a006362 00000010 T _malloc_usable_size_r
app/out/app.elf:1a004d7c 0000001c T Chip_Clock_GetDividerSource
app/out/app.elf:1a003fac 00000044 T TIMER2_IRQHandler
app/out/app.elf:1a000184 00000002 W DebugMon_Handler
app/out/app.elf:1a00018a 00000002 W RIT_IRQHandler
app/out/app.elf:1a003594 0000000c T FSSDC_FatFs_DiskStatus
app/out/app.elf:1a080000 A __top_MFlashA512
app/out/app.elf:1a00018a 00000002 W ADCHS_IRQHandler
app/out/app.elf:1a000114 T __section_table_start
app/out/app.elf:1a00018a 00000002 W FLASH_EEPROM_IRQHandler
app/out/app.elf:1a00018a 00000002 W I2C0_IRQHandler
app/out/app.elf:1a005274 0000002e T Chip_RTC_GetFullTime
app/out/app.elf:1a00017a 00000002 W HardFault_Handler
app/out/app.elf:1a000000 A __vectors_start__
app/out/app.elf:1a0051aa 0000000c T Chip_ADC_SetResolution
app/out/app.elf:1a006314 00000002 T __malloc_unlock
app/out/app.elf:1a004860 00000014 T Board_UARTPutSTR
app/out/app.elf:1a003ef4 00000034 T SysTick_Handler
app/out/app.elf:1a004a0c 00000040 T Chip_UART_SetBaud
app/out/app.elf:10000a7c 00000001 B MEFbutton4
app/out/app.elf:1a00018a 00000002 W SDIO_IRQHandler
app/out/app.elf:1a00018a 00000002 W ATIMER_IRQHandler
app/out/app.elf:1a0062e0 00000032 T memmove
app/out/app.elf:1a000186 00000002 W PendSV_Handler
app/out/app.elf:1a000178 00000002 W NMI_Handler
app/out/app.elf:1a006ef8 R __exidx_end
app/out/app.elf:1a000150 T __data_section_table_end
app/out/app.elf:1a00018a 00000002 W I2C1_IRQHandler
app/out/app.elf:1a00018a 00000002 W UART1_IRQHandler
app/out/app.elf:1a00018a 00000002 W GPIO5_IRQHandler
app/out/app.elf:1a00018a 00000002 W CAN1_IRQHandler
app/out/app.elf:53ff219a A __valid_user_code_checksum
app/out/app.elf:1a006ef8 R _etext
app/out/app.elf:1a003d9c 00000034 T rtcRead
app/out/app.elf:1a00018a 00000002 W USB1_IRQHandler
app/out/app.elf:1a00018a 00000002 W I2S0_IRQHandler
app/out/app.elf:1a0032c0 0000009c T ff_wtoupper
app/out/app.elf:1a000b5c 000000e8 T MEFbutton_refresh
app/out/app.elf:1a003ff0 00000044 T TIMER3_IRQHandler
app/out/app.elf:1a004ffa 0000000c T Chip_Clock_GetBaseClocktHz
app/out/app.elf:1a00018a 00000002 W UART0_IRQHandler
app/out/app.elf:1a0001aa 00000012 T bss_init
app/out/app.elf:1a005ac4 00000016 T memcpy
app/out/app.elf:1a00018a 00000002 W SGPIO_IRQHandler
app/out/app.elf:1a005d40 000001ec T _svfprintf_r
app/out/app.elf:1a003c52 0000000e T disk_initialize
app/out/app.elf:1a000440 00000060 T init_state
app/out/app.elf:1a00577c T __aeabi_uldivmod
app/out/app.elf:10000aa0 ? _noinit
app/out/app.elf:10000a9c 00000004 B SystemCoreClock
app/out/app.elf:1a0049b8 00000054 T Chip_UART_Init
app/out/app.elf:1a00018a 00000002 W ADC0_IRQHandler
app/out/app.elf:1a000180 00000002 W UsageFault_Handler
app/out/app.elf:1a005090 0000004c T Chip_Clock_GetRate
app/out/app.elf:1a00018a 00000002 W GPIO6_IRQHandler
app/out/app.elf:1a004478 00000010 T printInitUart
app/out/app.elf:1a003c44 0000000e T disk_status
app/out/app.elf:1a004914 0000006c T Board_SetupClocking
app/out/app.elf:20008000 A __top_RamAHB32
app/out/app.elf:1a0003d8 00000068 T itoa
app/out/app.elf:1a0057ac 000002cc T __udivmoddi4
app/out/app.elf:1a0048a0 00000020 T _sbrk_r
app/out/app.elf:1a006ce4 00000004 T ExtRateIn
app/out/app.elf:1a00018a 00000002 W IntDefaultHandler
app/out/app.elf:1a000300 T __CRP_WORD_END__
app/out/app.elf:1a003ca0 00000012 T disk_ioctl
app/out/app.elf:1a0046c2 0000000a T GPIO1_IRQHandler
app/out/app.elf:1a00018a 00000002 W SSP0_IRQHandler
app/out/app.elf:1a0005f0 000001c0 T configura
app/out/app.elf:1a006ef0 R __exidx_start
app/out/app.elf:1a003e00 00000034 T rtcInit
app/out/app.elf:1a0002fc 00000004 T CRP_WORD
app/out/app.elf:1a0037d8 000000b4 T FSSDC_FatFs_DiskWrite
app/out/app.elf:1000000c 00000004 D VolToPart
app/out/app.elf:1a006316 0000004c T _realloc_r
app/out/app.elf:1a005a7c 00000048 T __libc_init_array
app/out/app.elf:1a00018a 00000002 W ADC1_IRQHandler
app/out/app.elf:1a004874 0000002c T Board_Init
app/out/app.elf:1a005778 00000002 T _init
app/out/app.elf:1a000114 T __data_section_table
app/out/app.elf:1a005556 000000aa T Chip_SSP_RWFrames_Blocking
app/out/app.elf:1a003280 00000040 T ff_uni2oem
app/out/app.elf:1a00018a 00000002 W RTC_IRQHandler
app/out/app.elf:10000aa0 B _ebss
app/out/app.elf:1a003f2c 00000040 T TIMER0_IRQHandler
app/out/app.elf:1a003754 00000084 T FSSDC_FatFs_DiskRead
app/out/app.elf:1a003e78 0000007c T tickInit
app/out/app.elf:20010000 A __top_RamAHB_ETB16
app/out/app.elf:1a00018a 00000002 W SPI_IRQHandler
app/out/app.elf:1a00388c 000002e8 T FSSDC_FatFs_DiskIoCtl
app/out/app.elf:1a0056bc 00000038 T Chip_I2C_SetClockRate
app/out/app.elf:1a00018a 00000002 W LCD_IRQHandler
app/out/app.elf:1a004d30 0000004c T Chip_Clock_EnableCrystal
app/out/app.elf:1a0035a0 000001b4 T FSSDC_FatFs_DiskInitialize
app/out/app.elf:1a005246 0000002e T Chip_RTC_SetFullTime
app/out/app.elf:1a003b74 00000060 T FSSDC_InitSPI
app/out/app.elf:10008000 A __top_RamLoc32
app/out/app.elf:1a00018c 0000001e T data_init
app/out/app.elf:1a00522e 00000018 T Chip_RTC_Enable
app/out/app.elf:1a003f6c 00000040 T TIMER1_IRQHandler
app/out/app.elf:1a006e5c 00000020 T __sf_fake_stderr
app/out/app.elf:1a005698 00000024 T Chip_I2C_Init
app/out/app.elf:1a00018a 00000002 W UART2_IRQHandler
app/out/app.elf:1a004eec 0000006c T Chip_Clock_GetMainPLLHz
app/out/app.elf:1a00520c 00000022 T Chip_RTC_ResetClockTickCounter
app/out/app.elf:1a005c8c 000000b4 T __ssputs_r
app/out/app.elf:1a006ba4 00000136 T gpioPinsInit
app/out/app.elf:100005c9 00000001 B i
app/out/app.elf:1a005544 00000012 T Chip_SSP_SetClockRate
app/out/app.elf:1a0046cc 0000000a T GPIO2_IRQHandler
app/out/app.elf:1a000308 000000d0 T grabar_sd
app/out/app.elf:1a006240 T memchr
app/out/app.elf:100005d6 00000001 B val
app/out/app.elf:1a005b3c 0000009c T _free_r
app/out/app.elf:1a004fd4 00000026 T Chip_Clock_GetBaseClock
app/out/app.elf:1a004582 000000b0 T lcdInit
app/out/app.elf:1a003c3c 00000008 T disk_timerproc
app/out/app.elf:10000140 B _bss
app/out/app.elf:1a005178 00000032 T Chip_ADC_SetSampleRate
app/out/app.elf:1a003258 00000028 T f_close
app/out/app.elf:1a004458 00000020 T delayInit
app/out/app.elf:1a0033b4 00000024 T SSPReceive
app/out/app.elf:1a00018a 00000002 W I2S1_IRQHandler
app/out/app.elf:1a005600 0000003e T Chip_SSP_SetBitRate
app/out/app.elf:1a00530c 00000002 T Chip_GPIO_Init
app/out/app.elf:1a006d10 00000004 T OscRateIn
app/out/app.elf:1a003cd0 0000007c T uartInit
app/out/app.elf:10000a7d 00000001 B MEFbutton2
app/out/app.elf:10000aa0 ? _end_noinit
app/out/app.elf:10008000 A _vStackTop
app/out/app.elf:1a000300 00000008 T diskTickHook
app/out/app.elf:1a00018a 00000002 W SSP1_IRQHandler
app/out/app.elf:1a00450a 00000030 T lcdData
app/out/app.elf:1a000178 T __bss_section_table_end
app/out/app.elf:1a004068 00000194 T gpioInit
app/out/app.elf:1a0052c4 00000048 T Chip_RTC_Init
app/out/app.elf:1a005a78 00000002 W __aeabi_ldiv0
app/out/app.elf:10000a7e 00000001 B MEFpantalla
app/out/app.elf:1a0044d2 00000038 T lcdCommand
app/out/app.elf:1a003c00 0000003c T get_fattime
app/out/app.elf:1a0042a8 0000001c T USB0_IRQHandler
app/out/app.elf:1a00018a 00000002 W GPIO3_IRQHandler
app/out/app.elf:1a006312 00000002 T __malloc_lock
app/out/app.elf:1a00484c 00000014 T Board_UARTPutChar
app/out/app.elf:10000a80 00000008 B rtc
app/out/app.elf:1a00018a 00000002 W SCT_IRQHandler
app/out/app.elf:1a006e7c 00000020 T __sf_fake_stdin
app/out/app.elf:1a004d98 0000001c T Chip_Clock_GetDividerDivisor
app/out/app.elf:1a0002fc T __CRP_WORD_START__
app/out/app.elf:1a005ada 00000010 T memset
app/out/app.elf:1a00017c 00000002 W MemManage_Handler
app/out/app.elf:1a00085c 0000004c T main
app/out/app.elf:1a0030f8 00000160 T f_sync
app/out/app.elf:1a00018a 00000002 W WDT_IRQHandler
app/out/app.elf:1a003d4c 00000050 T spiInit
app/out/app.elf:2000c000 A __top_RamAHB16
app/out/app.elf:1008a000 A __top_RamLoc40
app/out/app.elf:1a000182 00000002 W SVC_Handler
app/out/app.elf:10000014 00000004 D DWT_CTRL
app/out/app.elf:1a005bd8 000000b4 T _malloc_r
app/out/app.elf:1a002bb0 00000050 T f_mount
app/out/app.elf:1a00018a 00000002 W GPIO7_IRQHandler
app/out/app.elf:1a005008 0000003c T Chip_Clock_EnableOpts
app/out/app.elf:1a004db4 000000b8 T Chip_Clock_GetClockInputHz
app/out/app.elf:1a0051b8 00000054 T fpuInit
app/out/app.elf:1a004e6c 00000080 T Chip_Clock_CalcMainPLLValue
app/out/app.elf:1a0007b0 000000ac T main_menu
app/out/app.elf:1a0048c0 0000001c T SystemInit
app/out/app.elf:1a00018a 00000002 W SPIFI_IRQHandler
app/out/app.elf:1a004420 00000038 T delay
app/out/app.elf:1a00018a 00000002 W QEI_IRQHandler
app/out/app.elf:1a000150 T __bss_section_table
app/out/app.elf:1a005078 00000018 T Chip_Clock_RTCEnable
app/out/app.elf:1a0041fc 00000056 T gpioWrite
app/out/app.elf:1a005aec 00000040 T sprintf
app/out/app.elf:1a005138 00000040 T Chip_ADC_Init
app/out/app.elf:10000a98 00000004 B g_pUsbApi
app/out/app.elf:1a0048dc 00000038 T Board_SetupMuxing
app/out/app.elf:1a0004a0 00000150 T showDateAndTime
app/out/app.elf:1a003dd0 00000030 T rtcWrite
app/out/app.elf:1a00453c 00000034 T lcdGoToXY
app/out/app.elf:1a004a4c 000000e8 T Chip_UART_SetBaudFDR
app/out/app.elf:1a003e34 0000000c T tickRead
app/out/app.elf:10000a90 00000008 B tickRateMS
app/out/app.elf:1a00018a 00000002 W ETH_IRQHandler
app/out/app.elf:1a005f2c 000000ea T _printf_common
app/out/app.elf:100000d8 00000004 D _impure_ptr
app/out/app.elf:10000000 ? _end_uninit_RESERVED
app/out/app.elf:1a004632 00000018 T lcdSendStringRaw
app/out/app.elf:1a005d40 000001ec T _svfiprintf_r
app/out/app.elf:10000a88 00000001 B MEFbutton3
app/out/app.elf:1a00018a 00000002 W CAN0_IRQHandler
app/out/app.elf:10000000 D _data
app/out/app.elf:1a003e40 00000020 T tickCallbackSet
app/out/app.elf:10000aa0 B _pvHeapStart
app/out/app.elf:1a000178 T __section_table_end
app/out/app.elf:1a005640 00000038 T Chip_SSP_Init
app/out/app.elf:1a00018a 00000002 W GINT0_IRQHandler
app/out/app.elf:1a0008a8 000002b4 T cronometro
app/out/app.elf:1a00018a 00000002 W DAC_IRQHandler
app/out/app.elf:1a004828 00000024 T Board_Debug_Init
app/out/app.elf:1000013c D _edata
app/out/app.elf:1a005678 00000020 T Chip_I2C_EventHandler
app/out/app.elf:1a00018a 00000002 W M0SUB_IRQHandler
app/out/app.elf:1a002eb8 00000240 T f_write
app/out/app.elf:1a005310 00000154 T Chip_SetupCoreClock
app/out/app.elf:1a0046b8 0000000a T GPIO0_IRQHandler
app/out/app.elf:1a002c00 000002b8 T f_open
app/out/app.elf:1a003c80 00000020 T disk_write
app/out/app.elf:1a000000 00000114 T g_pfnVectors
app/out/app.elf:1a0056f4 00000084 T ResetISR
app/out/app.elf:1a0050dc 00000014 T SystemCoreClockUpdate
app/out/app.elf:1a0052a2 00000020 T Chip_RTC_CalibCounterCmd
app/out/app.elf:1a00018a 00000002 W DMA_IRQHandler
app/out/app.elf:1a00018a 00000002 W EVRT_IRQHandler
app/out/app.elf:1b080000 A __top_MFlashB512
app/out/app.elf:1a004570 00000012 T lcdClear
app/out/app.elf:1a006e9c 00000020 T __sf_fake_stdout
app/out/app.elf:1a005aec 00000040 T siprintf
app/out/app.elf:1a0043b8 00000068 T delayInaccurateUs
app/out/app.elf:1a005a78 00000002 W __aeabi_idiv0
app/out/app.elf:1a00017e 00000002 W BusFault_Handler
app/out/app.elf:1a005b2c 00000010 T strlen
app/out/app.elf:1a003c60 00000020 T disk_read
app/out/app.elf:1a006018 00000224 T _printf_i
app/out/app.elf:10000a89 00000001 B MEFbutton1
app/out/app.elf:1a005044 00000034 T Chip_Clock_Enable
app/out/app.elf:1a00018a 00000002 W UART3_IRQHandler
app/out/app.elf:10000a78 00000004 B __malloc_sbrk_start
app/out/app.elf:1a00018a 00000002 W MCPWM_IRQHandler
app/out/app.elf:1a00018a 00000002 W M0APP_IRQHandler
app/out/app.elf:1a004252 00000054 T gpioRead
app/out/app.elf:1a0042c4 000000f4 T boardInit
app/out/app.elf:10000a74 00000004 B __malloc_free_list
app/out/app.elf:1a00018a 00000002 W GINT1_IRQHandler
app/out/app.elf:1a003e60 00000018 T tickPowerSet
app/out/app.elf:1a003bd4 0000002c T FSSDC_Update
app/out/app.elf:1a004f7c 00000058 T Chip_Clock_SetBaseClock
app/out/app.elf:1a003cb4 0000001c T cyclesCounterInit
app/out/app.elf:1a00018a 00000002 W GPIO4_IRQHandler
app/out/app.elf:1a004980 0000000c T Board_SystemInit
